1,0.269180
2,0.213456
3,0.186276
4,0.189784
5,0.185005
6,0.186710
7,0.183819
8,0.182169
9,0.183267
10,0.182162
11,0.178969
12,0.176624
13,0.174239
14,0.171346
15,0.168576
16,0.165457
17,0.162187
18,0.159093
19,0.157368
20,0.154276
21,0.151340
22,0.149975
23,0.147303
24,0.144957
25,0.143726
26,0.142154
27,0.139995
28,0.137295
29,0.134964
30,0.133458
31,0.132275
32,0.130505
33,0.128656
34,0.127149
35,0.125457
36,0.123989
37,0.122530
38,0.120794
39,0.119046
40,0.117737
41,0.116345
42,0.115406
43,0.114054
44,0.112845
45,0.111362
46,0.110249
47,0.109676
48,0.108400
49,0.107535
50,0.106964
51,0.106183
52,0.105244
53,0.104191
54,0.103021
55,0.102092
56,0.101309
57,0.100744
58,0.099999
59,0.099280
60,0.098243
61,0.097375
62,0.097265
63,0.096364
64,0.095952
65,0.095745
66,0.095429
67,0.094965
68,0.094428
69,0.093829
70,0.093379
71,0.093105
72,0.092900
73,0.092697
74,0.092226
75,0.091748
76,0.091219
77,0.090813
78,0.090222
79,0.090121
80,0.090033
81,0.089824
82,0.089560
83,0.089174
84,0.089082
85,0.088841
86,0.088603
87,0.088247
88,0.087832
89,0.087518
90,0.087253
91,0.087069
92,0.086569
93,0.086311
94,0.085755
95,0.085187
96,0.084666
97,0.084521
98,0.084180
99,0.083815
100,0.083577
101,0.083093
102,0.082700
103,0.082391
104,0.081744
105,0.081426
106,0.080822
107,0.080014
108,0.079715
109,0.079032
110,0.078055
111,0.077243
112,0.076808
113,0.076436
114,0.076297
115,0.075380
116,0.074761
117,0.074245
118,0.073647
119,0.072943
120,0.072203
121,0.071519
122,0.070857
123,0.070211
124,0.070161
125,0.069363
126,0.068804
127,0.068080
128,0.067688
129,0.067263
130,0.066856
131,0.066569
132,0.066169
133,0.065834
134,0.065450
135,0.064848
136,0.064408
137,0.063782
138,0.063284
139,0.062876
140,0.062079
141,0.061393
142,0.060892
143,0.060219
144,0.059597
145,0.058874
146,0.058245
147,0.057862
148,0.057124
149,0.056595
150,0.056169
151,0.055750
152,0.055372
153,0.055117
154,0.054785
155,0.054668
156,0.054220
157,0.053673
158,0.053326
159,0.052712
160,0.052451
161,0.052119
162,0.051933
163,0.051448
164,0.051265
165,0.050749
166,0.050251
167,0.050038
168,0.049763
169,0.049978
170,0.049684
171,0.049414
172,0.049238
173,0.049245
174,0.048749
175,0.048381
176,0.047904
177,0.047710
178,0.047298
179,0.046932
180,0.046509
181,0.046620
182,0.046013
183,0.045567
184,0.045269
185,0.045525
186,0.045444
187,0.045624
188,0.045001
189,0.045030
190,0.044954
191,0.044619
192,0.044509
193,0.044336
194,0.044088
195,0.044031
196,0.043814
197,0.043734
198,0.043830
199,0.044049
200,0.044455
201,0.044750
202,0.044494
203,0.043854
204,0.043588
205,0.043202
206,0.042902
207,0.043060
208,0.043312
209,0.044318
210,0.044781
211,0.045041
212,0.044700
213,0.044711
214,0.044892
215,0.046096
216,0.047003
217,0.048035
218,0.050016
219,0.051840
220,0.053524
221,0.056611
222,0.060084
223,0.062728
224,0.064170
225,0.065488
226,0.065978
227,0.065329
228,0.064987
229,0.064178
230,0.064114
231,0.063018
232,0.064080
233,0.064232
234,0.063682
235,0.063140
236,0.062713
237,0.063465
238,0.065369
239,0.067100
240,0.068699
241,0.070703
242,0.072617
243,0.072505
244,0.073526
245,0.074459
246,0.075994
247,0.077117
248,0.077121
249,0.078299
250,0.079673
251,0.080535
252,0.081901
253,0.083360
254,0.083489
255,0.083283
256,0.082497
257,0.082527
258,0.085482
259,0.085663
260,0.088331
261,0.090153
262,0.088613
263,0.085959
264,0.085340
265,0.086051
266,0.086486
267,0.086315
268,0.086877
269,0.085468
270,0.084722
271,0.085004
272,0.082752
273,0.081793
274,0.080475
275,0.079315
276,0.077637
277,0.075824
278,0.074838
279,0.072788
280,0.071878
281,0.070423
282,0.069476
283,0.069752
284,0.069077
285,0.068949
286,0.067981
287,0.067786
288,0.067905
289,0.067197
290,0.066608
291,0.066799
292,0.066123
293,0.065426
294,0.064909
295,0.064206
296,0.063682
297,0.063631
298,0.063974
299,0.063809
300,0.064012
