1,0.256454
2,0.207547
3,0.187936
4,0.185304
5,0.190610
6,0.191207
7,0.185929
8,0.183278
9,0.182499
10,0.182131
11,0.178721
12,0.175124
13,0.172051
14,0.169019
15,0.166921
16,0.164368
17,0.161166
18,0.161849
19,0.160418
20,0.157730
21,0.153270
22,0.150793
23,0.149541
24,0.148031
25,0.145443
26,0.142556
27,0.140058
28,0.138080
29,0.135522
30,0.132897
31,0.130523
32,0.127851
33,0.125289
34,0.122817
35,0.120271
36,0.117811
37,0.116319
38,0.113830
39,0.112169
40,0.111011
41,0.109596
42,0.107925
43,0.106581
44,0.105023
45,0.103168
46,0.101539
47,0.100273
48,0.098712
49,0.097471
50,0.096395
51,0.095193
52,0.093771
53,0.092840
54,0.092050
55,0.090810
56,0.089470
57,0.088484
58,0.087451
59,0.086451
60,0.085558
61,0.084504
62,0.083364
63,0.082762
64,0.082133
65,0.081073
66,0.080115
67,0.079568
68,0.079079
69,0.078083
70,0.077213
71,0.076090
72,0.075158
73,0.074178
74,0.073277
75,0.072579
76,0.072089
77,0.071412
78,0.070720
79,0.070336
80,0.069718
81,0.068986
82,0.068333
83,0.068047
84,0.066996
85,0.066129
86,0.066034
87,0.064539
88,0.063887
89,0.063108
90,0.062712
91,0.062093
92,0.061247
93,0.060759
94,0.060037
95,0.059785
96,0.059258
97,0.058967
98,0.058596
99,0.057931
100,0.057372
101,0.056708
102,0.056111
103,0.055781
104,0.055418
105,0.055352
106,0.054915
107,0.054472
108,0.054216
109,0.053966
110,0.053787
111,0.053481
112,0.052612
113,0.052752
114,0.052456
115,0.052480
116,0.052168
117,0.051729
118,0.051473
119,0.051258
120,0.051125
121,0.051103
122,0.050737
123,0.050286
124,0.050016
125,0.049886
126,0.050013
127,0.049107
128,0.049224
129,0.048894
130,0.048268
131,0.048250
132,0.048165
133,0.047914
134,0.047319
135,0.047626
136,0.047338
137,0.046683
138,0.046488
139,0.045852
140,0.045812
141,0.045774
142,0.045958
143,0.045682
144,0.045218
145,0.045489
146,0.045217
147,0.044814
148,0.044964
149,0.044461
150,0.044327
151,0.043922
152,0.043497
153,0.043835
154,0.043216
155,0.043050
156,0.043002
157,0.042810
158,0.042426
159,0.042500
160,0.042184
161,0.042163
162,0.041995
163,0.041850
164,0.041327
165,0.041657
166,0.041510
167,0.041451
168,0.040909
169,0.041156
170,0.040762
171,0.041405
172,0.040582
173,0.040946
174,0.041035
175,0.041155
176,0.040647
177,0.041032
178,0.041124
179,0.040720
180,0.040541
181,0.040941
182,0.040784
183,0.040535
184,0.040519
185,0.039853
186,0.040378
187,0.039697
188,0.039554
189,0.039897
190,0.039919
191,0.040043
192,0.039766
193,0.040207
194,0.040352
195,0.040279
196,0.040245
197,0.040260
198,0.040717
199,0.040173
200,0.040323
201,0.040247
202,0.040085
203,0.039992
204,0.039885
205,0.039565
206,0.038974
207,0.039193
208,0.038231
209,0.038858
210,0.038740
211,0.038148
212,0.037985
213,0.038053
214,0.038075
215,0.037833
216,0.037820
217,0.037651
218,0.037577
219,0.037468
220,0.037398
221,0.037240
222,0.037160
223,0.037030
224,0.037111
225,0.036909
226,0.037036
227,0.036725
228,0.036793
229,0.036767
230,0.036704
231,0.036466
232,0.036299
233,0.036603
234,0.036615
235,0.036707
236,0.036551
237,0.036326
238,0.036668
239,0.036840
240,0.036457
241,0.036256
242,0.036245
243,0.035999
244,0.035532
245,0.035555
246,0.035627
247,0.035686
248,0.035620
249,0.035267
250,0.035481
251,0.035415
252,0.035443
253,0.036391
254,0.035811
255,0.035708
256,0.035517
257,0.035338
258,0.035195
259,0.035099
260,0.035174
261,0.035250
262,0.034987
263,0.034784
264,0.034688
265,0.034496
266,0.034365
267,0.034367
268,0.034208
269,0.034293
270,0.034035
271,0.033820
272,0.033900
273,0.033486
274,0.033259
275,0.033031
276,0.033014
277,0.032858
278,0.032912
279,0.032929
280,0.032982
281,0.032525
282,0.032336
283,0.032340
284,0.032108
285,0.031879
286,0.031806
287,0.031793
288,0.031652
289,0.031695
290,0.031305
291,0.031171
292,0.031152
293,0.031173
294,0.031217
295,0.031239
296,0.031005
297,0.030791
298,0.030778
299,0.030726
300,0.030694
